scenario,role,route,control type,label,destination,disabled,evidence
flow-notification-template,artist,/notifications-management,checkbox,Enable template,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-notification-template,artist,/notifications-management,submit,Save template,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-notification-template,artist,/notifications-management,button,Close,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-consent-signature,client,/bookings,button,Review form again,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-consent-signature,client,/bookings,checkbox,I allow my artist to publish photos of this tattoo. Optional; leaving this unchecked does not affect my booking.,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-consent-signature,client,/bookings,checkbox,I have read this form and my answers are accurate. I agree to sign this version.,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-consent-signature,client,/bookings,button,Clear signature,,True,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-consent-signature,client,/bookings,button,Sign this form,,True,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-consent-signature,client,/bookings,button,Close,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-refund-review,artist,/payout-history,checkbox,I’ve checked the amount and want to issue this refund.,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-refund-review,artist,/payout-history,button,Refund $155.10,,True,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-refund-review,artist,/payout-history,button,Close,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-session-reschedule,artist,/projects/12,date,New date,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-session-reschedule,artist,/projects/12,time,New time,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-session-reschedule,artist,/projects/12,button,Save new time,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-session-reschedule,artist,/projects/12,button,Go back,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-session-reschedule,artist,/projects/12,button,Close,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-session-cancel,artist,/projects/12,button,Confirm cancellation,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-session-cancel,artist,/projects/12,button,Go back,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-session-cancel,artist,/projects/12,button,Close,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-session-finish,artist,/projects/12,button,Send payment request,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-session-finish,artist,/projects/12,button,Go back,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-session-finish,artist,/projects/12,button,Close,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-portfolio,artist,/artist-profile?view=Portfolio,A,Back,/dashboard,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-portfolio,artist,/artist-profile?view=Portfolio,A,Your business,/business,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-portfolio,artist,/artist-profile?view=Portfolio,tab,Profile,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-portfolio,artist,/artist-profile?view=Portfolio,tab,Portfolio,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-portfolio,artist,/artist-profile?view=Portfolio,A,Business settings & payouts,/business,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-portfolio,artist,/artist-profile?view=Portfolio,A,Preview booking page,/book/ella-morgan,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-portfolio,artist,/artist-profile?view=Portfolio,A,Share your booking link,/settings?section=booking-link,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-portfolio,artist,/artist-profile?view=Portfolio,A,Photo & personal details,/settings?section=profile,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-portfolio,artist,/artist-profile?view=Portfolio,button,Add photo,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-portfolio,artist,/artist-profile?view=Portfolio,A,Instagram import,/settings?section=instagram,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-portfolio,artist,/artist-profile?view=Portfolio,button,View Botanical study,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-portfolio,artist,/artist-profile?view=Portfolio,checkbox,Select Botanical study,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-portfolio,artist,/artist-profile?view=Portfolio,A,Today,/dashboard,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-portfolio,artist,/artist-profile?view=Portfolio,A,"2
Messages",/conversations,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-portfolio,artist,/artist-profile?view=Portfolio,A,Calendar,/calendar,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-portfolio,artist,/artist-profile?view=Portfolio,A,Profile,/artist-profile,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-portfolio-view,artist,/artist-profile?view=Portfolio,button,Close,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-import-mapping,artist,/settings?section=data-import,A,Back,/settings,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-import-mapping,artist,/settings?section=data-import,A,Your business,/business,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-import-mapping,artist,/settings?section=data-import,SELECT,What are you importing?,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-import-mapping,artist,/settings?section=data-import,file,"CSV file
Up to 500 rows and 5 MB.",,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-import-mapping,artist,/settings?section=data-import,SELECT,Map Client name,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-import-mapping,artist,/settings?section=data-import,SELECT,Map Email,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-import-mapping,artist,/settings?section=data-import,SELECT,Map Phone,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-import-mapping,artist,/settings?section=data-import,button,Review matches & duplicates,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-import-mapping,artist,/settings?section=data-import,url,Calendar feed URL,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-import-mapping,artist,/settings?section=data-import,submit,Save calendar link,,True,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-import-mapping,artist,/settings?section=data-import,A,Today,/dashboard,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-import-mapping,artist,/settings?section=data-import,A,"2
Messages",/conversations,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-import-mapping,artist,/settings?section=data-import,A,Calendar,/calendar,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-import-mapping,artist,/settings?section=data-import,A,Profile,/artist-profile,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-payment-confirming,public,/deposit/preview?status=success,A,tattoi,/dashboard,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-payment-confirming,public,/deposit/preview?status=success,A,Sign in,/login,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-payment-confirming,public,/deposit/preview?status=success,button,Check confirmation,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-payment-confirming,public,/deposit/preview?status=success,A,Open my bookings,/bookings,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-balance-confirming,public,/balance/101?status=success,A,tattoi,/dashboard,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-balance-confirming,public,/balance/101?status=success,A,Sign in,/login,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-balance-confirming,public,/balance/101?status=success,button,Check confirmation,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-balance-confirming,public,/balance/101?status=success,A,Open my bookings,/bookings,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-shop-cart,public,/shop/ella-morgan,button,Decrease Botanical art print,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-shop-cart,public,/shop/ella-morgan,button,Increase Botanical art print,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-shop-cart,public,/shop/ella-morgan,button,Remove,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-shop-cart,public,/shop/ella-morgan,SELECT,"Delivery method
Ship to me",,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-shop-cart,public,/shop/ella-morgan,button,Continue to payment,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-shop-cart,public,/shop/ella-morgan,button,Close,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-discovery-home,client,/discover,button,Your profile,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-discovery-home,client,/discover,BUTTON,Discover artists,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
flow-discovery-home,client,/discover,BUTTON,Your artists and bookings,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
